AU2010,LIBGEO,SNHM12,SNHMC12,SNHMP12,SNHME12,SNHMO12,SNHMF12,SNHMFC12,SNHMFP12,SNHMFE12,SNHMFO12,SNHMH12,SNHMHC12,SNHMHP12,SNHMHE12,SNHMHO12,SNHM1812,SNHM2612,SNHM5012,SNHMF1812,SNHMF2612,SNHMF5012,SNHMH1812,SNHMH2612,SNHMH5012
393,Corte,11.225164437894511,20.322124028372855,13.612898702838692,9.679239822307336,9.893100219965154,10.550959776780461,17.385327707312143,13.28791973515303,9.545467035693077,8.471677395307605,11.706933762728914,21.931569254628283,13.906160927949761,9.919825605179131,10.096937109771142,8.766035689205458,11.209287224496109,12.849057476255961,8.682471729840637,10.536493465944202,11.762312241334401,8.823254143471326,11.694479985270267,13.625747223122376
394,Saint-Affrique,11.349996598499786,19.902821291366994,13.190755357279036,9.886220370660363,10.04648524428025,10.476274416921855,17.964025379961633,12.173541337588953,9.652178299004937,9.345282030477646,11.959143435629471,20.6305301402335,13.841803287231492,10.477628426979878,10.215647614631477,8.841136343875236,11.231674844534046,13.015529727843589,8.695384615384615,10.525200224286522,11.159324644269642,8.924839163275719,11.742619870231055,14.296678166814303
395,Charlieu,11.440540924938592,21.10688207781528,13.22884724836916,9.665319631381468,10.263972616976618,10.0572270128945,17.452423503926347,11.246801816737737,9.399959797337347,8.969877560549321,12.237400532646618,22.34512466454114,14.435981909717656,10.544270355400577,10.520697964062862,9.086417399631154,11.42676278434089,12.691958513207496,8.71883952996566,10.151108014757417,10.424772566042572,9.278106229490504,12.175023576038116,13.994357463569465
396,Morteau,11.56919283966242,21.083789905227064,13.85917345766249,9.91102060697559,10.644053220581576,10.151788886339293,16.604433442525313,11.822750545445452,9.645812197046556,9.161554448015087,12.755011477571484,23.3904863227711,15.34930284898721,10.794791764491412,11.190964441299867,9.447344347693127,11.755192595298228,12.491936515835496,8.806125717111215,10.259005591204172,10.742456673098484,10.01410465254877,12.901379153328183,14.281584255241123
397,Bar-sur-Aube,10.837115757456553,21.495667817572276,13.345001284047884,9.620983068508522,9.73201039239308,9.873107063452201,17.985969292965326,12.783655311504964,9.36315848891523,8.51275414308269,11.502853370926346,23.280898451675334,13.66531846238103,10.383691513876364,10.143650223259126,9.035631400307505,10.814998561804337,11.677188315668593,8.587962133810924,10.074828286055231,9.948310487686037,9.307630425320234,11.335735150120435,12.8889266328898
398,Mimizan,11.871726227179192,21.915073401516732,14.521624963713341,9.661247459309305,10.757889347288822,10.290100057575899,17.220748265223154,12.270297805642633,9.547457955778231,8.848795780067954,12.743691679184794,24.04712184905832,15.545847983368896,9.942488350328846,11.106131290482967,9.166369095557759,11.690320794154603,13.83465348815498,8.584750653073634,10.185361036153761,11.604743654638803,9.501577084003863,12.538685790566953,14.959702442735002
399,Thônes,12.558979603587506,22.58207327249968,13.748397512475169,10.31005298828731,11.76351221449779,11.328728571695988,19.74412418900278,12.449060245860002,10.143008049369254,10.748893202076877,13.461611409969487,24.067463977642127,14.802700185068401,10.846089296417686,11.97939713552765,9.60865449823245,12.641138983760584,14.247525663248734,9.066208062980898,11.526291356212926,12.044851866167006,9.941814506080107,13.513916697859951,15.710728091550465
400,Montbard,11.524962721606407,21.20896337838055,13.346397918706668,9.792039263573173,10.53926721844871,10.165430017455686,17.540469268773133,11.848830886351278,9.574860139001094,9.111011198457431,12.296989655981198,22.45067885468477,14.185262755246605,10.732764502982917,10.893911928577923,9.64316236494428,11.262931956523945,12.92940715529314,9.226560714775376,10.164864457849184,10.572162175500937,9.848579339795105,11.913247197592057,14.24157990964174
401,Le Vigan,10.602171184575576,20.80734153065854,13.20777936025251,9.276982555202165,8.742850076424418,10.032165335888521,17.64445174979827,12.443340731793466,9.10910597316869,7.862702032056871,11.033505232649256,22.823140070854443,13.81175732895095,9.637606414535343,8.999955920976106,8.136524903904084,10.136718220781605,12.519772086167892,8.086396954372407,9.841583937335601,10.991379707076867,8.16622250150081,10.355116374623954,13.845933838301908
402,Marvejols,11.103790266546408,20.371209372493603,12.730286795754347,9.8231084845236,9.578103052406728,10.802543469639092,18.195447369102155,12.612847617553642,9.649559717739278,8.744929063498837,11.386352767728523,21.64308949239731,12.869581483563643,10.323233325489952,9.758907115392066,8.950948035051468,10.788512548945775,12.758696826673102,9.150350694817842,10.48560060878689,12.0395170943368,8.81783956673287,11.07070626471193,13.545247022293678
403,Clermont-l'Hérault,11.79249608361118,22.089361130469097,13.043111909036504,9.631316424472248,10.095138781855093,10.68415436163861,18.35927159226526,12.351516767276674,9.347240463647957,8.807528969719932,12.55946443162022,23.97141654034024,13.541899686864802,10.340054632274747,10.256846473440392,8.926605880002503,11.694570872307807,13.790694429812447,8.572438019593697,10.58847293016748,11.911044272298438,9.123243826016644,12.43892898106885,15.395421197086456
404,Marennes,10.897430659496944,19.87538255722323,13.18378881835339,9.492155631249112,9.944239038480926,10.235282278531296,17.990156645113114,12.046525110931249,9.494095208859891,8.486656111100514,11.417590167447143,20.93555899139132,14.03123837062575,9.48694352788446,10.133434606803894,8.650038195589607,10.938575369118798,12.187565685410673,8.690037027865916,10.343684097384168,11.076789951649449,8.611684152401988,11.413848727511471,12.917867553475388
405,Argenton-sur-Creuse,11.379521595300256,22.19159658586058,13.595675670153645,9.61005449965359,9.939205913458293,10.466086261202566,19.214925071645897,12.925936385458753,9.38776236067171,8.796239813094427,12.008211100927294,23.833181321320904,13.995459328361253,10.350028793218621,10.20926405503874,8.933140830351535,11.1411250062087,13.108114706033893,8.676516067792459,10.255800057221999,11.539375541831397,9.065602984001297,11.73220316921527,14.428724103727436
406,Givet,13.913151633511506,27.669972135898288,15.807280292710818,9.16985502416264,11.06609766660681,10.952582138074588,20.86703319754027,13.244251681101607,8.937071936220324,8.692002071270537,15.110103390738566,29.392808414507307,16.751415633192796,9.85019534490821,11.258030019332937,10.221392501838261,13.929685515170743,15.711063299601909,9.524240707912526,11.26421702801988,10.885087153001937,10.566331228504358,15.053073334121798,17.259309565323495
407,Saint-Vallier,11.96873353965828,22.25802198636049,13.742901707299938,9.726183697347894,10.919851954604207,10.805872786377536,18.2096578500364,12.546529740762873,9.535529927581717,10.295114825383884,12.69841797389118,23.884760110803324,14.60416022195584,10.237848088990097,11.098969379679795,9.376744606530638,11.82811771778012,13.781504717005896,8.939737918803575,10.725844260198688,11.850092693825165,9.634422575348497,12.471369759819298,15.309952695776476
408,La Châtre,11.403139014292238,21.512178050410917,13.053359003167326,9.680461135528166,10.196923949536501,10.324311293547302,18.836803306923873,12.082730268745966,9.506322175495889,9.177010901936114,12.194498702141466,22.580576113571958,13.66805294283993,10.234962782503485,10.4746457826495,9.270440210292795,10.923340714982436,13.234770559320383,8.920098702685781,10.212630199033745,10.98121147166711,9.464466189721023,11.460053831070654,14.934231455868014
409,Avesnes-sur-Helpe,11.532214944615967,21.416731718196772,13.338243677377077,9.869049587839898,10.513235307956926,10.493607041983477,18.17144170689403,11.545226532899301,9.529872312624638,9.183436188595408,12.005695119652305,23.040785166748584,14.530312303202859,10.651223824017205,10.667539344498644,9.29845264637906,11.251217479747826,13.49047271484921,9.222531161128673,10.359209574917818,11.534347582602203,9.339496365049609,11.631880248942448,14.46603128054741
410,Condom,11.0469239641661,21.029819782725745,12.953324596939602,9.693911899228508,9.789117321711325,10.167302234312231,18.18670764502497,11.809336683417085,9.490079697087454,8.973463654399039,11.712702491313264,22.107229687431758,13.856758483572566,10.366276338057723,9.970239192492311,8.8665785997358,11.09376657308701,11.91904245469488,8.565114416554293,10.222350233770774,10.720588276750552,9.090325760039018,11.718505067549929,12.945237123953296
411,Ugine,13.074640367492396,22.92932175581541,15.021776461880089,10.032825578701658,12.440725917884913,10.850341468856437,19.957560934937884,13.15013813911013,9.747937456743468,9.611442001584289,14.206571552250244,23.92066177765828,15.806947297976654,11.025278543688916,12.874828009264567,10.109039993619454,12.998588822146832,15.07630823614238,9.238352009008963,10.79243393449743,12.142226797548734,10.576637662840051,14.161589481259604,16.374956852048165
412,Port-Saint-Louis-du-Rhône,12.71694527082667,19.100064539464817,14.119944659880433,10.320659953012552,12.92842377039177,10.31790600358871,16.941352932353382,12.57498565546637,9.943949284163839,9.044525677603424,13.648706489313303,20.168069543093395,14.848054962067971,11.231557765330948,13.486200213318902,10.393290242924184,12.716678714210358,14.177533686697746,8.972911456942388,10.062721412905985,12.22636132819534,11.015214855013726,13.757254553689927,14.855705364812575
413,Les Andelys,12.041332801634864,22.95211897125208,13.753113812528019,9.805721539969047,10.991287607772488,10.694323882984193,19.890708326305,12.421141037560014,9.592366719484769,9.788610036442675,12.833931632917993,24.17901064443832,14.507777610964231,10.345338709156136,11.348989877740847,9.454166453169616,11.885103113852159,13.618950649550557,9.273866795109127,10.444863311145342,11.875246910170727,9.575041725510335,12.661839771682157,14.812830680684467
414,Clamecy,11.206041475287055,22.274212632446588,13.274369165266982,9.602864463552292,10.25014710426073,10.303265016886657,18.93760615348574,12.28355876785407,9.373351232408528,9.488093433607338,11.75230562050051,23.9968452350955,13.81889302075728,10.317123100971836,10.42348228746013,9.290870193868217,11.02933466309203,12.544228001315458,9.180448896956158,10.166942541104236,11.108697282380467,9.347283524596742,11.566525445448129,13.422929772579657
415,Wissembourg (partie française),12.20941555287129,25.771429505718896,13.98774533269507,9.703338313490981,10.32777189127112,10.357973389125892,19.631319051666033,12.498685951684875,9.511694859082555,8.83184171977796,13.45696582197338,27.795943608622974,14.898062234262708,10.304836854022307,10.780798209986138,8.906062984553241,11.810499314448194,14.642443729903537,8.528968947439171,10.3835742786964,11.104309993291327,9.174031873736276,12.739552955022619,17.172693086491176
416,Montmorillon,11.507326522999916,21.27509629538223,13.873641579352574,9.714103045048715,10.036956514613136,10.203439735783977,16.82569398708014,11.741700480895167,9.611261089073682,8.62011560040135,12.478915599402688,23.316478401470977,15.19554358352027,10.153498386577226,10.33534393728503,9.7446138996139,11.17325668087126,12.739439268464825,9.12512481230516,10.021643241626794,10.905563005613711,10.197140359570831,12.029254467974754,14.121699721989954
417,Mortagne-au-Perche,11.490253277150519,22.1662893236898,13.23512782433436,9.643688383698365,10.230871182605785,10.459607823963054,18.67886789196652,12.30806001858983,9.439866341413833,9.435494277620787,12.294163126882692,23.36144806335425,14.236514889062965,10.39031844366991,10.441163404023182,9.052214003499014,11.412741050591803,12.790608163889313,8.612689632579004,10.403425023367605,11.345266836335673,9.373151836892418,12.17010660771127,14.059979968390488
418,Valognes,12.347476019002155,24.33689281413087,14.574942452856025,9.380060806040259,10.53749166121066,10.743023641139624,21.48683640772495,12.767966457708434,9.322385562393546,8.08198821115552,13.286715387730846,25.47438367883035,15.55958830746894,9.51639034383371,10.906048846482484,9.460502718152776,11.733451327090709,15.265740125636633,8.795262888195811,10.437142256997323,12.231529061019,9.849734047475394,12.433030646992055,17.41266704478741
419,Raon-l'Étape,11.17589721286434,19.72443653067616,13.39524224834255,9.239773497398366,10.5227519969808,9.89699437644329,16.677408889369524,11.824861496616839,8.908852190885698,9.348477795056176,11.886055679205075,21.55599201374379,14.15013476655646,10.422606133960583,10.766941545035678,9.263608496217016,11.188165682679875,12.192673111174559,8.432164715578686,9.94447529150472,10.507098430249778,9.661527897998912,11.911393599485741,13.07768850368558
420,La Voulte-sur-Rhône,11.818818100459696,20.41935543536967,13.646393301846286,9.821973540086113,10.628199486748684,10.611630911606014,17.135232182363637,12.47718717339228,9.516868149286978,9.217116498466606,12.525622186262822,21.960361760757436,14.322807105159427,10.605283913092018,10.914319331823322,9.341562167814642,11.889377969852259,13.050989663654555,9.041283098735791,10.699285829922564,11.250845926788882,9.525403891571049,12.562202846773976,14.199339078300225
421,Plouhinec - Audierne,11.036373766718878,21.73625009933795,13.130080084733772,9.086440775564933,10.026278461667046,9.721683821143333,17.02006805351481,12.007268429330578,8.771402471026017,8.914605061962252,12.009487258672312,23.917029474606423,13.992388072502717,9.803926414551729,10.32048343404876,8.97425551402332,10.654566427204932,12.574942540835483,8.441953514858161,9.505254735833086,10.489401341070678,9.236880240140772,11.5183735897894,14.288827022776815
422,Saint-Aignan,11.23466702072288,21.60362331858094,13.804846383075127,9.56720780599814,10.118549947337362,10.52562925968948,19.363862928348908,13.182739617567032,9.435907288947332,9.009842184359254,11.707783521766578,22.90195977263542,14.339529809515065,9.922539712827362,10.391118626464696,9.006573977838737,11.157966200339542,12.669999716604162,8.536131741296312,10.481458544429438,11.719947743486028,9.328719673519378,11.597527487577178,13.339444395241047
423,Aire-sur-l'Adour,12.09773476174023,22.558495711970508,13.90529131753304,9.957935908719291,10.235800038684411,10.971035287638843,18.168911760254275,13.088117393446105,9.70383655830067,8.949462505842328,12.899429367786961,25.05131965597082,14.47770109848365,10.743860627559977,10.485409238407698,9.336808170327174,11.569681698278538,14.415044681033281,9.052960438113965,10.550583691011703,12.418325027867025,9.512988879642938,12.244755045796735,16.17062736158386
424,Cadenet,13.327740228745688,24.00438028006018,14.119260507105524,9.880879248028819,10.479837895012063,11.491913202844842,18.948796137475384,12.747367753594471,9.65539870766172,9.310863013698631,14.499640026563558,25.905220666098714,15.19495557665823,10.406882980062681,10.579929226001761,9.023785169518682,13.305482762060162,15.856741894161686,8.889508936176012,11.558612874621486,12.850940834951862,9.104779049122115,14.493209694915308,17.48167073481894
425,Longué-Jumelles,10.864880041574464,20.51274881647795,12.936399182263859,9.411062201910147,10.028217784084267,9.92300355348081,17.580415030846886,12.065133224517991,9.231184089395466,9.272487957750565,11.449321911725999,21.473630816731603,13.418637707703171,9.992914425747099,10.255244352919272,9.010223215363526,10.826003833234727,11.950419933238887,8.544648241812144,9.866368682688009,10.744313129337796,9.24329557439477,11.446827307684321,12.679631554760386
426,Château-du-Loir,11.720436852473178,20.144088449448933,13.762974222105198,9.81202241784652,10.845910485070283,10.622844540929888,18.41419956140351,12.18167225427363,9.625917706734299,9.48303344692119,12.380991378393476,21.208909172719675,14.565888208845246,10.361738410432828,11.12459069069309,9.29277995569374,11.850091281137251,12.70559758221872,8.838978514608579,10.908957946176612,10.789011458902955,9.560541657345142,12.419909015140991,13.85194830745017
427,Commercy,11.520950431420127,21.382375456190843,13.320046711514106,9.591139359013034,10.491825143586471,10.503647382234652,18.617384876288213,11.390176810067024,9.351049644315085,9.276360897569084,12.07750090805271,23.2990936859451,14.520683017933033,10.225700797973127,10.63488854561091,9.130864252175293,11.259678373319318,13.339212799064299,8.911958852297092,10.333504548241182,11.574253743796097,9.227480794279487,11.77559852528702,14.354015268849627
428,Chantonnay,11.168036864088087,20.387077819710505,13.07627600220416,9.667506599337544,10.40054800956979,10.159798013288475,17.910260464342183,11.646805129468952,9.494006541874564,9.650432403043492,11.812316067406353,21.38422727729572,13.805218864703003,10.371286230857299,10.672415519998781,9.33787221217601,11.247912397182585,11.825023956558773,8.832841647130085,10.230963557496754,10.531312697047865,9.619792612444506,11.891054364843708,12.728842762745693
429,Ham,11.692729608149511,21.226275526332426,14.426519071863785,9.832137260404416,11.001144616279946,10.22723537620011,17.05761793099248,12.151466020153041,9.473785868926042,9.639745442778556,12.367699116481694,22.68718983126821,15.62095766939006,10.734827932471193,11.2399022687926,9.465547697607075,11.433600592259975,13.252714719645123,9.0812879517362,9.928858372143232,11.406746368025589,9.647237553660032,12.12163129318855,14.107167139380042
430,Carnac,12.577921837672903,26.12323809467536,13.474957135971808,9.791923864497932,10.16822981398895,11.242786709674967,21.337348570980517,13.565226468069515,9.557903506969698,9.44133254716981,13.70571019066087,28.188302213951914,13.396930091073473,10.318173830228682,10.319976076555024,8.811128050368632,12.234209818542448,15.106512805427041,8.530203037413635,10.98729826567048,12.911082478199086,9.019815882968873,13.270852454201696,17.149259595997258
431,Vaison-la-Romaine,11.62085515942905,22.00092731608231,13.688757665450296,9.461624733143411,9.896263070134847,10.558338545766333,19.768323995051922,12.67676834211593,9.16449571140958,8.10529837326977,12.472829413815814,23.224342506251674,14.631836661456882,10.278899437505453,10.174860529986052,8.705120590352772,11.374190441751882,13.950917532236474,8.624303425633936,10.35119030417126,12.095121119572351,8.762842861991299,12.19314300948755,15.54551812565567
432,Mauléon,11.340374672731366,20.934034775197922,13.064708793472471,9.536260875053353,10.125695158439257,10.25337857295529,20.153877380308025,11.728413670300833,9.456892250870462,9.007204466725852,11.972451975155797,21.20878839997054,13.698373107575623,9.89556395111655,10.419882160711271,9.184112794557466,11.267623382289395,12.883285648383294,9.00008099273958,10.088218382421447,11.45194605928344,9.27647762511469,11.959390947001792,13.764805981499817
433,Commentry,11.884266598322133,21.176800513641766,14.295655923763475,9.937000112227082,11.213620794905326,10.467069052877493,19.12310699733861,12.737532263643862,9.442896480318112,9.609895222995796,12.602545315895384,22.113967585228494,15.02558937332961,11.26326176562107,11.426460868047112,9.421113060442053,11.49359527914208,13.603375728731512,9.003752577319588,10.11319399508218,11.811167957008218,9.711932784699554,12.149064009893765,14.538985788571347
434,Sainte-Sigolène,11.722803574528891,23.673502615857966,13.835297015233186,9.762988494597819,10.694841213299043,10.146383276435369,19.225559307308018,12.03091410552725,9.645602291445899,9.131833517275508,12.58439591683961,24.800104029128157,14.787244313996577,10.381385676187318,11.081309651906725,9.298383436046963,11.594475476379376,13.43056178112774,8.93717070289427,10.093543013997461,10.918335855663372,9.489629787154197,12.40450287507879,14.884797597902974
435,Aigues-Mortes,12.105838458778141,22.081903984139206,13.7253705278434,9.734504210266213,10.627379895793089,10.606895785151213,17.170910575745204,12.78333090272714,9.431811867881036,9.380024420830308,13.29234404744765,24.198689133962482,14.399835027003887,10.383844403728833,10.808120004494908,8.951629945866639,12.240483233214517,13.636353701098983,8.677130234923984,10.699804597043677,11.683041746179883,9.201313472734517,13.477925615474447,14.980208290907697
436,Decize,11.444462380010007,21.123813886120686,13.269023523648785,9.56849093080116,10.377093474557224,10.337823454408593,17.774493986506307,11.831878079064365,9.473106531630284,9.35287981075909,12.140487671561878,22.830945772943473,13.946698773942742,9.92961330176613,10.552795512498276,9.455573032207326,11.352880087091284,12.577044083354926,8.513351843534359,10.357285950701158,11.037974260404479,9.993467442104404,11.972541799891793,13.614436113943231
437,Terrasson-Lavilledieu,11.450356542050727,22.742716617163296,13.988676987314294,9.731811847212024,10.585256624860031,10.287512860553312,20.07866056282388,12.572347491697256,9.572468286996415,9.262634842923598,12.168810917783365,23.752585401948522,14.837771187654347,10.17531235690456,10.935654712577263,9.366539761144569,11.165902169697663,13.151826834510285,8.889185103304778,10.187163100133581,11.07759886126062,9.661294936588156,11.733229637085907,14.677622691428544
438,Embrun,11.267588557576698,20.264209964544442,12.873558032216284,9.558120050956152,10.58071466342638,10.337647497492531,16.52967517108138,12.556586188091815,9.389504256469877,8.732006968002201,11.855440978437562,21.809237457794246,13.090477596039994,9.854478589445794,10.754442367079774,8.937497444180911,11.228004545912954,12.918374712655309,8.484651023975669,10.450003161593564,11.136681104609982,9.191859119175534,11.729053770384354,14.071354360544255
439,Caussade,11.296167651775594,21.812886838862582,13.406447819696227,9.575636356002477,10.021580222798157,10.251640924083665,17.461343995410047,12.45292593874566,9.523076571350186,9.202522005301777,12.00760247009791,23.368286133594808,13.922250610035999,9.721114828789066,10.238056897996628,9.118151404341399,11.424438385594419,12.156053745639193,8.881169129891083,10.471796688100715,10.396551597096858,9.276312091086385,12.08922942120709,13.28940480173901
440,Saint-Yrieix-la-Perche,10.928399180405926,20.12328145504495,13.771547045160085,9.491499905819806,9.89422241658337,9.98714673331519,18.41739446175015,12.454927660677543,9.309282178856142,9.057488897646751,11.656114527948732,20.929298310563716,14.512866825392482,10.106961808479133,10.221532680188266,9.01024080486888,10.584210171535117,12.234548994923442,8.928266076463633,9.590787025396027,11.104728628683,9.063912286854277,11.372998787264796,13.107018072903795
441,Valence,12.200581047360162,24.728442895902308,15.14704362852511,9.521627732521898,10.199317854027653,10.382847450439945,18.487385850476667,12.636446906300135,9.359144223162385,9.098387872403764,13.13587399218685,26.700517497241282,16.094135663637925,10.059300234469257,10.3737498526037,9.103078596154182,12.110422730687732,14.11129575786917,8.621087579319394,10.247871466196054,11.771632427709893,9.38832132402166,13.044261625177725,15.296372706692207
442,Morez,10.952500681579286,21.65212481841192,13.17527470958366,9.837181408407323,9.818954261968685,9.83963063423989,18.474853488423914,12.058850885351772,9.753514473547805,8.751291053682285,11.940898412378981,22.91663710535651,13.807699381166588,10.09788325928093,10.473797606629448,9.086622418879056,10.83865363749687,12.000602707345708,8.601932387547148,9.725848361115666,10.508941087526054,9.436433447098976,11.8169054165834,13.480585710416102
443,Marseillan,10.929462722089156,19.49170910277088,13.050793317163695,9.335756381622257,10.263385202020496,10.042421100395245,18.39333190394511,12.571646711782059,9.175018997502796,8.569278717720392,11.618679338207835,19.922550314121594,13.368174963679497,9.67607239068868,10.481868234630163,8.886533957845433,10.955814440953871,12.112548539110135,8.72207436083555,9.982242979361013,10.972258005573067,9.00311588817106,11.709627696028555,13.060117752901117
444,Condé-sur-Noireau,11.460056106417927,21.085361252062647,13.8694557178077,9.706834066414887,10.452320813664976,10.341979424816305,18.508750725198222,12.360365744337537,9.40207016284402,9.488397324977786,12.167531828209887,22.469505068781327,14.678714707330503,10.825662229393572,10.764550478950346,9.000531167819704,11.35798442352772,12.69398176151862,8.654055737194458,10.186817044974331,11.276244123424132,9.191911169566977,12.077197001592346,13.714867997905916
445,Lavelanet,10.595374069194888,22.465531680021318,12.430268597049983,9.1988465646963,9.85017799911247,10.077416801672005,19.75729115175482,12.41387231835192,9.27856294726105,8.82207201656233,10.928406376529486,23.901686375021843,12.442132779248634,8.986004946940078,10.046076684113018,8.70783399354828,10.408022166416272,11.742137213335903,8.83981663768699,9.849076203329878,11.001800057891309,8.624260678083314,10.74862869123845,12.291813859151903
446,Revin,11.332722077840877,22.2819910084642,13.780615121054828,9.492323082623194,10.431243729948614,10.628285651416947,21.024289732464077,11.982279588711442,9.377355525210625,9.8174064593949,11.663713705452398,23.155695243865495,14.640548457148629,9.786529966374365,10.542768127458416,9.391333842490678,11.249158747488416,12.201261687437471,8.899992788634888,10.599141160385864,11.196089181286549,9.61362435157091,11.531379161421338,12.774754611937693
447,Crozon,11.5233603204849,22.433176535029766,13.09949526231863,9.222022905381673,10.084356257702584,10.03792327238731,18.322412815146595,11.973170455670774,9.085674325874162,8.96969542716552,12.688386123420326,23.771879538332186,13.768454529031933,9.547437269497479,10.339858388286794,9.284617637813277,11.32936111973383,13.281149884494631,8.816996876691002,10.220479957053826,10.132679203359718,9.566724129044081,12.279464778529046,15.54612379600667
448,Sainte-Marie-aux-Mines,11.550945769563743,20.62783311429296,13.675175745081235,9.7369221604954,10.790037777791072,10.550750660933003,18.95382424394739,12.07379481610094,9.531671554252199,9.684640601318126,12.119168635680127,21.505812880605276,14.899016171580522,10.301004143135172,11.055860614811449,9.625140242501251,11.443945416194344,12.667148617125141,9.045573828668553,10.528994408567074,11.218443695647169,9.95378024433771,11.940733668202638,13.587123676944037
449,Locminé,11.143754165361855,21.9815614569608,13.334350766918321,9.752952183698763,10.110550122290517,10.206673964855344,18.6328892708781,11.76606043842058,9.579887229661416,9.484137130176496,11.757780643607724,23.350459381752383,14.257401402813768,10.38579324869724,10.312815015254248,9.36816923230025,11.21608823642999,11.97197343274426,8.962159434914229,10.306159417077335,10.563456295085741,9.611925989538605,11.803740709925199,12.99247659872277
450,Sisteron,12.478715716450678,21.452100214142433,15.325634954718028,9.719740830206296,11.107332957493993,10.80995082181567,19.487852494577005,12.869232798546108,9.292255505688342,9.21806940150752,13.427062020723302,22.273800182554808,16.889251351200066,10.618628537567623,11.384649349563402,9.049324792738243,12.769341119574161,13.70203821467218,8.590208659976103,11.082458945485826,11.448658657114143,9.325873689465801,13.726615001333002,14.94476476094321
451,Nyons,11.055609346776091,21.609643832918994,12.76534320784475,9.55312188777011,9.554214136093949,10.636460993944938,20.93360234776229,12.22044540755052,9.672314299511173,8.884492501370973,11.418758466430543,21.902062764456982,13.31085699349822,9.220149688522387,9.654508157942189,8.692579754169142,10.870452031849558,12.985145717284249,8.217826408042079,10.554730130770261,12.065349024538792,9.01755354268972,11.14414321707292,13.909019149708728
452,Hesdin,11.520809254064977,21.56462203715567,13.31503869378774,9.456016449978843,10.620839050903026,10.268472847387427,17.80754406618394,12.13167366956821,9.281736243480823,8.763404967337936,12.189545912333644,23.42377764122862,13.948661836917253,9.985917954880646,10.825788085311919,9.394410433495295,11.522817158219016,12.529953902122188,8.761652773431202,10.375631209681217,10.69334716303637,9.747315752171199,12.089443169914393,13.698464694330262
453,Sarzeau,12.51269880639393,26.66496148959006,13.798587558377669,9.69945765520618,10.181952034604,10.91986702147972,20.279399173864064,12.582203172978506,9.646257229468644,9.077946934537584,13.72911771469709,29.07212099249176,14.859256780056391,9.825933831800963,10.335493568877299,8.883622124955368,11.737790582055698,16.39733187503839,8.737688169019366,10.778307307399333,12.509353966031776,8.992824627729341,12.513339251568796,18.96453408425499
454,Faverges,12.567860602528082,21.983272795007917,14.608667936267123,10.028357494516015,11.23517179778134,11.00161218330924,16.759672336450517,13.344839323515206,9.803051774578337,9.888108797680742,13.54872865268809,24.247996154753373,15.296420305399531,10.695143106641762,11.573857390479859,9.440821966023508,12.558146142661506,14.442468456047598,8.91395218509512,10.995752627300398,12.212751147242322,9.755818475529496,13.544616823111635,15.845880488460104
455,Ganges,11.106146060089452,21.111236274383156,12.953309299199839,9.383069934096872,9.875189947516349,10.25981812281968,17.927091276370884,12.309524786184548,9.144382474593401,8.797214243473853,11.863516838685339,23.11519356088033,13.571760000394056,10.049658205494847,10.031386134220403,8.844317899041773,11.118914219599377,12.249371841562915,8.848096501133607,10.19985151104076,11.007974009552733,8.841670448830392,11.928662531901363,13.567674133407845
456,Sézanne,12.536286231999643,22.772923882150124,14.731993684894473,10.063922559710457,11.341010645932485,11.226628544732826,19.430427923980268,13.171781051875861,9.76254161018092,10.802698440137696,13.466036301113558,24.275555230365725,15.60921157293633,10.889836030498715,11.567642069550466,9.757327176507863,12.330025848329106,14.177926168577548,9.093384576938654,10.986493259011274,12.564021697246346,10.13737841090701,13.300373884308783,15.37110424473517
457,Doué-la-Fontaine,10.725724329657647,20.1516111425174,12.832065867656304,9.275600271380174,9.69671746991269,9.734558746977918,18.013096098265898,11.975997888351035,9.019403481702218,8.64240592301115,11.392944413440448,20.74021179804609,13.5418527530899,10.10007770449549,9.983689090955794,8.998083863441664,10.847059543912192,11.389353058013258,8.524913260768816,9.941302607502287,9.815243112245666,9.268660244243097,11.452092854865281,12.571767357715405
458,Lesparre-Médoc,10.954339926533905,21.627887082976905,12.855312475010512,9.531496806295657,10.088393211334186,10.217770057639338,20.18096687967995,12.081341184496749,9.411172861919331,8.709443798654409,11.617163530496613,22.453639908673953,13.518066808404681,9.884785409439276,10.34491516760721,8.921481935325401,10.78164016135292,12.560712044546472,8.613993273315801,10.094766784171618,11.244909065899563,9.159712187930113,11.365083612040134,14.052146002026864
459,Le Cateau-Cambrésis,10.922459726149956,19.810112936862147,13.150811155077754,9.366701675156225,10.344991485907617,9.78625315343785,15.899538035109332,11.828453836039555,9.206910961816899,9.140584423899403,11.466332126613304,20.57480969358258,13.957799776844004,9.761889997385811,10.558364321712919,9.187196615453129,10.780857521002186,12.189023686161159,8.63470375291006,9.779501905015888,10.326152520465318,9.429053927872072,11.257216755914184,13.136622646810903
460,Mussidan,11.272260092828901,21.030533081805725,13.15140212508292,9.578802911829339,10.153942018798416,10.72008562202498,19.172090856518665,12.658492302335414,9.64420018590769,9.156859822741545,11.63303339619032,22.06212271174955,13.45307653960172,9.332396195059772,10.26292075041403,9.027702702702703,11.283529152270141,12.269436719310077,8.731486160783703,10.782856752360125,11.37887480665425,9.200074650499932,11.607261213356338,12.898246718692102
